date,issue_time,issue_slot,target_slot,interval,original_plan_kwh,new_effective_plan_kwh,change_kwh,train_end_date
2025-12-21,18:00,108,143,23:40-23:50,596.6112483333333,596.6112483333333,0.0,2025-12-20
2025-12-21,18:00,108,144,23:50-24:00,616.61,616.61,0.0,2025-12-20
2025-12-22,00:00,0,1,00:00-00:10,950.360001152261,950.360001152261,0.0,2025-12-21
2025-12-22,00:00,0,2,00:10-00:20,1448.6411899999998,1448.6411899999998,0.0,2025-12-21
2025-12-22,00:00,0,3,00:20-00:30,628.6003333333334,628.6003333333334,0.0,2025-12-21
2025-12-22,00:00,0,4,00:30-00:40,618.6998233333333,618.6998233333333,0.0,2025-12-21
2025-12-22,00:00,0,5,00:40-00:50,638.2352900000001,638.2352900000001,0.0,2025-12-21
2025-12-22,00:00,0,6,00:50-01:00,659.4196666666668,659.4196666666668,0.0,2025-12-21
2025-12-22,00:00,0,7,01:00-01:10,639.1636583333334,639.1636583333334,0.0,2025-12-21
2025-12-22,00:00,0,8,01:10-01:20,639.85414,639.85414,0.0,2025-12-21
2025-12-22,00:00,0,9,01:20-01:30,661.3051666666667,661.3051666666667,0.0,2025-12-21
2025-12-22,00:00,0,10,01:30-01:40,645.9881416666666,645.9881416666666,0.0,2025-12-21
2025-12-22,00:00,0,11,01:40-01:50,648.9674883333333,648.9674883333333,0.0,2025-12-21
2025-12-22,00:00,0,12,01:50-02:00,682.6165,682.6165,0.0,2025-12-21
2025-12-22,00:00,0,13,02:00-02:10,688.1977033333334,688.1977033333334,0.0,2025-12-21
2025-12-22,00:00,0,14,02:10-02:20,670.0497116666666,670.0497116666666,0.0,2025-12-21
2025-12-22,00:00,0,15,02:20-02:30,659.8033333333334,659.8033333333334,0.0,2025-12-21
2025-12-22,00:00,0,16,02:30-02:40,677.5950350000002,677.5950350000002,0.0,2025-12-21
2025-12-22,00:00,0,17,02:40-02:50,689.4818783333334,689.4818783333334,0.0,2025-12-21
2025-12-22,00:00,0,18,02:50-03:00,680.9481666666667,680.9481666666667,0.0,2025-12-21
2025-12-22,00:00,0,19,03:00-03:10,683.8724450000001,683.8724450000001,0.0,2025-12-21
2025-12-22,00:00,0,20,03:10-03:20,690.5409,690.5409,0.0,2025-12-21
2025-12-22,00:00,0,21,03:20-03:30,688.4426666666668,688.4426666666668,0.0,2025-12-21
2025-12-22,00:00,0,22,03:30-03:40,719.54126,719.54126,0.0,2025-12-21
2025-12-22,00:00,0,23,03:40-03:50,719.7821466666668,719.7821466666668,0.0,2025-12-21
2025-12-22,00:00,0,24,03:50-04:00,701.0794999999999,701.0794999999999,0.0,2025-12-21
2025-12-22,00:00,0,25,04:00-04:10,711.5498366666667,711.5498366666667,0.0,2025-12-21
2025-12-22,00:00,0,26,04:10-04:20,707.8776383333334,707.8776383333334,0.0,2025-12-21
2025-12-22,00:00,0,27,04:20-04:30,707.4831666666665,707.4831666666665,0.0,2025-12-21
2025-12-22,00:00,0,28,04:30-04:40,730.1632183333335,730.1632183333335,0.0,2025-12-21
2025-12-22,00:00,0,29,04:40-04:50,751.4867966666667,751.4867966666667,0.0,2025-12-21
2025-12-22,00:00,0,30,04:50-05:00,723.2191666666668,723.2191666666668,0.0,2025-12-21
2025-12-22,00:00,0,31,05:00-05:10,739.0638016666667,739.0638016666667,0.0,2025-12-21
2025-12-22,00:00,0,32,05:10-05:20,755.6583916666667,755.6583916666667,0.0,2025-12-21
2025-12-22,00:00,0,33,05:20-05:30,737.4476666666666,737.4476666666666,0.0,2025-12-21
2025-12-22,00:00,0,34,05:30-05:40,1541.8983799999999,1541.8983799999999,0.0,2025-12-21
2025-12-22,00:00,0,35,05:40-05:50,802.3445166666669,802.3445166666669,0.0,2025-12-21
2025-12-22,00:00,0,36,05:50-06:00,955.3846666666668,955.3846666666668,0.0,2025-12-21
2025-12-22,00:00,0,37,06:00-06:10,281.64856777777766,281.64856777777766,0.0,2025-12-21
2025-12-22,00:00,0,38,06:10-06:20,938.9287133333332,938.9287133333332,0.0,2025-12-21
2025-12-22,00:00,0,39,06:20-06:30,977.5070833333333,977.5070833333333,0.0,2025-12-21
2025-12-22,00:00,0,40,06:30-06:40,970.6604361111109,970.6604361111109,0.0,2025-12-21
2025-12-22,00:00,0,41,06:40-06:50,945.958966111111,945.958966111111,0.0,2025-12-21
2025-12-22,00:00,0,42,06:50-07:00,929.5446666666668,929.5446666666668,0.0,2025-12-21
2025-12-22,00:00,0,43,07:00-07:10,922.0547283333331,922.0547283333331,0.0,2025-12-21
2025-12-22,00:00,0,44,07:10-07:20,880.3371666666667,880.3371666666667,0.0,2025-12-21
2025-12-22,00:00,0,45,07:20-07:30,820.9785833333334,820.9785833333334,0.0,2025-12-21
2025-12-22,00:00,0,46,07:30-07:40,1589.9807516666665,1589.9807516666665,0.0,2025-12-21
2025-12-22,00:00,0,47,07:40-07:50,853.3132338888887,853.3132338888887,0.0,2025-12-21
2025-12-22,00:00,0,48,07:50-08:00,180.23840000000007,180.23840000000007,0.0,2025-12-21
2025-12-22,00:00,0,49,08:00-08:10,136.87094777777816,136.87094777777816,0.0,2025-12-21
2025-12-22,00:00,0,50,08:10-08:20,60.721185000000105,60.721185000000105,0.0,2025-12-21
2025-12-22,00:00,0,51,08:20-08:30,29.457316666666657,29.457316666666657,0.0,2025-12-21
2025-12-22,00:00,0,52,08:30-08:40,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,53,08:40-08:50,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,54,08:50-09:00,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,55,09:00-09:10,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,56,09:10-09:20,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,57,09:20-09:30,100.4107149999993,100.4107149999993,0.0,2025-12-21
2025-12-22,00:00,0,58,09:30-09:40,560.542491111111,560.542491111111,0.0,2025-12-21
2025-12-22,00:00,0,59,09:40-09:50,507.98129222222224,507.98129222222224,0.0,2025-12-21
2025-12-22,00:00,0,60,09:50-10:00,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,61,10:00-10:10,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,62,10:10-10:20,434.01452,434.01452,0.0,2025-12-21
2025-12-22,00:00,0,63,10:20-10:30,349.77274166666695,349.77274166666695,0.0,2025-12-21
2025-12-22,00:00,0,64,10:30-10:40,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,65,10:40-10:50,273.68919055555534,273.68919055555534,0.0,2025-12-21
2025-12-22,00:00,0,66,10:50-11:00,1054.6260833333333,1054.6260833333333,0.0,2025-12-21
2025-12-22,00:00,0,67,11:00-11:10,1031.1982233333333,1031.1982233333333,0.0,2025-12-21
2025-12-22,00:00,0,68,11:10-11:20,1032.0553099999997,1032.0553099999997,0.0,2025-12-21
2025-12-22,00:00,0,69,11:20-11:30,1003.1186500000002,1003.1186500000002,0.0,2025-12-21
2025-12-22,00:00,0,70,11:30-11:40,986.4144788888891,986.4144788888891,0.0,2025-12-21
2025-12-22,00:00,0,71,11:40-11:50,947.1981099999997,947.1981099999997,0.0,2025-12-21
2025-12-22,00:00,0,72,11:50-12:00,910.6274666666666,910.6274666666666,0.0,2025-12-21
2025-12-22,00:00,0,73,12:00-12:10,894.1053172222221,894.1053172222221,0.0,2025-12-21
2025-12-22,00:00,0,74,12:10-12:20,914.9521927777774,914.9521927777774,0.0,2025-12-21
2025-12-22,00:00,0,75,12:20-12:30,937.6927250000001,937.6927250000001,0.0,2025-12-21
2025-12-22,00:00,0,76,12:30-12:40,969.2234044444443,969.2234044444443,0.0,2025-12-21
2025-12-22,00:00,0,77,12:40-12:50,989.294141111111,989.294141111111,0.0,2025-12-21
2025-12-22,00:00,0,78,12:50-13:00,198.62141666666653,198.62141666666653,0.0,2025-12-21
2025-12-22,00:00,0,79,13:00-13:10,204.47095388888897,204.47095388888897,0.0,2025-12-21
2025-12-22,00:00,0,80,13:10-13:20,225.90361722222224,225.90361722222224,0.0,2025-12-21
2025-12-22,00:00,0,81,13:20-13:30,269.32090833333314,269.32090833333314,0.0,2025-12-21
2025-12-22,00:00,0,82,13:30-13:40,305.97151500000035,305.97151500000035,0.0,2025-12-21
2025-12-22,00:00,0,83,13:40-13:50,331.96374666666685,331.96374666666685,0.0,2025-12-21
2025-12-22,00:00,0,84,13:50-14:00,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,85,14:00-14:10,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,86,14:10-14:20,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,87,14:20-14:30,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,88,14:30-14:40,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,89,14:40-14:50,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,90,14:50-15:00,1417.6228500000002,1417.6228500000002,0.0,2025-12-21
2025-12-22,00:00,0,91,15:00-15:10,1457.273872222222,1457.273872222222,0.0,2025-12-21
2025-12-22,00:00,0,92,15:10-15:20,1507.319307222222,1507.319307222222,0.0,2025-12-21
2025-12-22,00:00,0,93,15:20-15:30,1552.1040666666663,1552.1040666666663,0.0,2025-12-21
2025-12-22,00:00,0,94,15:30-15:40,1377.041355576133,1377.041355576133,0.0,2025-12-21
2025-12-22,00:00,0,95,15:40-15:50,790.0001755555558,790.0001755555558,0.0,2025-12-21
2025-12-22,00:00,0,96,15:50-16:00,854.7151333333333,854.7151333333333,0.0,2025-12-21
2025-12-22,00:00,0,97,16:00-16:10,884.5531016666664,884.5531016666664,0.0,2025-12-21
2025-12-22,00:00,0,98,16:10-16:20,917.4258688888889,917.4258688888889,0.0,2025-12-21
2025-12-22,00:00,0,99,16:20-16:30,941.9238666666666,941.9238666666666,0.0,2025-12-21
2025-12-22,00:00,0,100,16:30-16:40,994.989048333333,994.989048333333,0.0,2025-12-21
2025-12-22,00:00,0,101,16:40-16:50,1031.143702777778,1031.143702777778,0.0,2025-12-21
2025-12-22,00:00,0,102,16:50-17:00,1044.7536333333333,1044.7536333333333,0.0,2025-12-21
2025-12-22,00:00,0,103,17:00-17:10,1067.6709055555555,1067.6709055555555,0.0,2025-12-21
2025-12-22,00:00,0,104,17:10-17:20,1068.0885466666666,1068.0885466666666,0.0,2025-12-21
2025-12-22,00:00,0,105,17:20-17:30,1067.83515,1067.83515,0.0,2025-12-21
2025-12-22,00:00,0,106,17:30-17:40,1091.2764183333336,1091.2764183333336,0.0,2025-12-21
2025-12-22,00:00,0,107,17:40-17:50,947.1080900000002,947.1080900000002,0.0,2025-12-21
2025-12-22,00:00,0,108,17:50-18:00,714.1505000000001,714.1505000000001,0.0,2025-12-21
2025-12-22,00:00,0,109,18:00-18:10,706.0599083333333,706.0599083333333,0.0,2025-12-21
2025-12-22,00:00,0,110,18:10-18:20,740.1821150000001,740.1821150000001,0.0,2025-12-21
2025-12-22,00:00,0,111,18:20-18:30,725.6390000000001,725.6390000000001,0.0,2025-12-21
2025-12-22,00:00,0,112,18:30-18:40,728.2311800000001,728.2311800000001,0.0,2025-12-21
2025-12-22,00:00,0,113,18:40-18:50,289.9252416666667,289.9252416666667,0.0,2025-12-21
2025-12-22,00:00,0,114,18:50-19:00,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,115,19:00-19:10,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,116,19:10-19:20,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,117,19:20-19:30,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,118,19:30-19:40,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,119,19:40-19:50,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,120,19:50-20:00,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,121,20:00-20:10,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,122,20:10-20:20,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,123,20:20-20:30,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,124,20:30-20:40,0.0,0.0,0.0,2025-12-21
2025-12-22,00:00,0,125,20:40-20:50,743.0072466666667,743.0072466666667,0.0,2025-12-21
2025-12-22,00:00,0,126,20:50-21:00,741.1906666666665,741.1906666666665,0.0,2025-12-21
2025-12-22,00:00,0,127,21:00-21:10,735.983265,735.983265,0.0,2025-12-21
2025-12-22,00:00,0,128,21:10-21:20,720.1822650000003,720.1822650000003,0.0,2025-12-21
2025-12-22,00:00,0,129,21:20-21:30,736.674,736.674,0.0,2025-12-21
2025-12-22,00:00,0,130,21:30-21:40,759.1606849999998,759.1606849999998,0.0,2025-12-21
2025-12-22,00:00,0,131,21:40-21:50,694.0651033333334,694.0651033333334,0.0,2025-12-21
2025-12-22,00:00,0,132,21:50-22:00,1400.2023333333332,1400.2023333333332,0.0,2025-12-21
2025-12-22,00:00,0,133,22:00-22:10,1389.8045349999998,1389.8045349999998,0.0,2025-12-21
2025-12-22,00:00,0,134,22:10-22:20,576.0592383333333,576.0592383333333,0.0,2025-12-21
2025-12-22,00:00,0,135,22:20-22:30,1403.8201666666664,1403.8201666666664,0.0,2025-12-21
2025-12-22,00:00,0,136,22:30-22:40,1406.441445,1406.441445,0.0,2025-12-21
2025-12-22,00:00,0,137,22:40-22:50,1418.8992383333334,1418.8992383333334,0.0,2025-12-21
2025-12-22,00:00,0,138,22:50-23:00,1428.4764999999998,1428.4764999999998,0.0,2025-12-21
2025-12-22,00:00,0,139,23:00-23:10,1263.6695049999998,1263.6695049999998,0.0,2025-12-21
2025-12-22,00:00,0,140,23:10-23:20,1429.9597649999998,1429.9597649999998,0.0,2025-12-21
2025-12-22,00:00,0,141,23:20-23:30,1429.7528333333335,1429.7528333333335,0.0,2025-12-21
2025-12-22,00:00,0,142,23:30-23:40,1448.3472333333334,1448.3472333333334,0.0,2025-12-21
2025-12-22,00:00,0,143,23:40-23:50,608.3194216666667,608.3194216666667,0.0,2025-12-21
2025-12-22,00:00,0,144,23:50-24:00,601.9543333333332,601.9543333333332,0.0,2025-12-21
2025-12-22,06:00,36,37,06:00-06:10,281.64856777777766,281.64856777777766,0.0,2025-12-21
2025-12-22,06:00,36,38,06:10-06:20,938.9287133333332,938.9287133333332,0.0,2025-12-21
2025-12-22,06:00,36,39,06:20-06:30,977.5070833333333,977.5070833333333,0.0,2025-12-21
2025-12-22,06:00,36,40,06:30-06:40,970.6604361111109,970.6604361111109,0.0,2025-12-21
2025-12-22,06:00,36,41,06:40-06:50,945.958966111111,945.958966111111,0.0,2025-12-21
2025-12-22,06:00,36,42,06:50-07:00,929.5446666666668,929.5446666666668,0.0,2025-12-21
2025-12-22,06:00,36,43,07:00-07:10,922.0547283333331,922.0547283333331,0.0,2025-12-21
2025-12-22,06:00,36,44,07:10-07:20,880.3371666666667,880.3371666666667,0.0,2025-12-21
2025-12-22,06:00,36,45,07:20-07:30,820.9785833333334,820.9785833333334,0.0,2025-12-21
2025-12-22,06:00,36,46,07:30-07:40,1589.9807516666665,1589.9807516666665,0.0,2025-12-21
2025-12-22,06:00,36,47,07:40-07:50,853.3132338888887,853.3132338888887,0.0,2025-12-21
2025-12-22,06:00,36,48,07:50-08:00,180.23840000000007,180.23840000000007,0.0,2025-12-21
2025-12-22,06:00,36,49,08:00-08:10,136.87094777777816,140.1124844444446,3.241536666666434,2025-12-21
2025-12-22,06:00,36,50,08:10-08:20,60.721185000000105,60.721185000000105,0.0,2025-12-21
2025-12-22,06:00,36,51,08:20-08:30,29.457316666666657,29.457316666666657,0.0,2025-12-21
2025-12-22,06:00,36,52,08:30-08:40,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,53,08:40-08:50,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,54,08:50-09:00,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,55,09:00-09:10,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,56,09:10-09:20,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,57,09:20-09:30,100.4107149999993,100.4107149999993,0.0,2025-12-21
2025-12-22,06:00,36,58,09:30-09:40,560.542491111111,560.542491111111,0.0,2025-12-21
2025-12-22,06:00,36,59,09:40-09:50,507.98129222222224,507.98129222222224,0.0,2025-12-21
2025-12-22,06:00,36,60,09:50-10:00,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,61,10:00-10:10,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,62,10:10-10:20,434.01452,434.01452,0.0,2025-12-21
2025-12-22,06:00,36,63,10:20-10:30,349.77274166666695,349.77274166666695,0.0,2025-12-21
2025-12-22,06:00,36,64,10:30-10:40,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,65,10:40-10:50,273.68919055555534,273.68919055555534,0.0,2025-12-21
2025-12-22,06:00,36,66,10:50-11:00,1054.6260833333333,1054.6260833333333,0.0,2025-12-21
2025-12-22,06:00,36,67,11:00-11:10,1031.1982233333333,1031.1982233333333,0.0,2025-12-21
2025-12-22,06:00,36,68,11:10-11:20,1032.0553099999997,1032.0553099999997,0.0,2025-12-21
2025-12-22,06:00,36,69,11:20-11:30,1003.1186500000002,1003.1186500000002,0.0,2025-12-21
2025-12-22,06:00,36,70,11:30-11:40,986.4144788888891,986.4144788888891,0.0,2025-12-21
2025-12-22,06:00,36,71,11:40-11:50,947.1981099999997,947.1981099999997,0.0,2025-12-21
2025-12-22,06:00,36,72,11:50-12:00,910.6274666666666,910.6274666666666,0.0,2025-12-21
2025-12-22,06:00,36,73,12:00-12:10,894.1053172222221,894.1053172222221,0.0,2025-12-21
2025-12-22,06:00,36,74,12:10-12:20,914.9521927777774,914.9521927777774,0.0,2025-12-21
2025-12-22,06:00,36,75,12:20-12:30,937.6927250000001,937.6927250000001,0.0,2025-12-21
2025-12-22,06:00,36,76,12:30-12:40,969.2234044444443,969.2234044444443,0.0,2025-12-21
2025-12-22,06:00,36,77,12:40-12:50,989.294141111111,989.294141111111,0.0,2025-12-21
2025-12-22,06:00,36,78,12:50-13:00,198.62141666666653,198.62141666666653,0.0,2025-12-21
2025-12-22,06:00,36,79,13:00-13:10,204.47095388888897,204.47095388888897,0.0,2025-12-21
2025-12-22,06:00,36,80,13:10-13:20,225.90361722222224,225.90361722222224,0.0,2025-12-21
2025-12-22,06:00,36,81,13:20-13:30,269.32090833333314,269.32090833333314,0.0,2025-12-21
2025-12-22,06:00,36,82,13:30-13:40,305.97151500000035,305.97151500000035,0.0,2025-12-21
2025-12-22,06:00,36,83,13:40-13:50,331.96374666666685,331.96374666666685,0.0,2025-12-21
2025-12-22,06:00,36,84,13:50-14:00,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,85,14:00-14:10,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,86,14:10-14:20,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,87,14:20-14:30,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,88,14:30-14:40,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,89,14:40-14:50,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,90,14:50-15:00,1417.6228500000002,1417.6228500000002,0.0,2025-12-21
2025-12-22,06:00,36,91,15:00-15:10,1457.273872222222,1457.273872222222,0.0,2025-12-21
2025-12-22,06:00,36,92,15:10-15:20,1507.319307222222,1507.319307222222,0.0,2025-12-21
2025-12-22,06:00,36,93,15:20-15:30,1552.1040666666663,1552.1040666666663,0.0,2025-12-21
2025-12-22,06:00,36,94,15:30-15:40,1377.041355576133,1377.041355576133,0.0,2025-12-21
2025-12-22,06:00,36,95,15:40-15:50,790.0001755555558,790.0001755555558,0.0,2025-12-21
2025-12-22,06:00,36,96,15:50-16:00,854.7151333333333,854.7151333333333,0.0,2025-12-21
2025-12-22,06:00,36,97,16:00-16:10,884.5531016666664,884.5531016666664,0.0,2025-12-21
2025-12-22,06:00,36,98,16:10-16:20,917.4258688888889,917.4258688888889,0.0,2025-12-21
2025-12-22,06:00,36,99,16:20-16:30,941.9238666666666,941.9238666666666,0.0,2025-12-21
2025-12-22,06:00,36,100,16:30-16:40,994.989048333333,994.989048333333,0.0,2025-12-21
2025-12-22,06:00,36,101,16:40-16:50,1031.143702777778,1031.143702777778,0.0,2025-12-21
2025-12-22,06:00,36,102,16:50-17:00,1044.7536333333333,1044.7536333333333,0.0,2025-12-21
2025-12-22,06:00,36,103,17:00-17:10,1067.6709055555555,1067.6709055555555,0.0,2025-12-21
2025-12-22,06:00,36,104,17:10-17:20,1068.0885466666666,1068.0885466666666,0.0,2025-12-21
2025-12-22,06:00,36,105,17:20-17:30,1067.83515,1067.83515,0.0,2025-12-21
2025-12-22,06:00,36,106,17:30-17:40,1091.2764183333336,1091.2764183333336,0.0,2025-12-21
2025-12-22,06:00,36,107,17:40-17:50,947.1080900000002,947.1080900000002,0.0,2025-12-21
2025-12-22,06:00,36,108,17:50-18:00,714.1505000000001,714.1505000000001,0.0,2025-12-21
2025-12-22,06:00,36,109,18:00-18:10,706.0599083333333,706.0599083333333,0.0,2025-12-21
2025-12-22,06:00,36,110,18:10-18:20,740.1821150000001,740.1821150000001,0.0,2025-12-21
2025-12-22,06:00,36,111,18:20-18:30,725.6390000000001,725.6390000000001,0.0,2025-12-21
2025-12-22,06:00,36,112,18:30-18:40,728.2311800000001,728.2311800000001,0.0,2025-12-21
2025-12-22,06:00,36,113,18:40-18:50,289.9252416666667,289.9252416666667,0.0,2025-12-21
2025-12-22,06:00,36,114,18:50-19:00,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,115,19:00-19:10,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,116,19:10-19:20,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,117,19:20-19:30,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,118,19:30-19:40,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,119,19:40-19:50,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,120,19:50-20:00,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,121,20:00-20:10,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,122,20:10-20:20,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,123,20:20-20:30,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,124,20:30-20:40,0.0,0.0,0.0,2025-12-21
2025-12-22,06:00,36,125,20:40-20:50,743.0072466666667,743.0072466666667,0.0,2025-12-21
2025-12-22,06:00,36,126,20:50-21:00,741.1906666666665,741.1906666666665,0.0,2025-12-21
2025-12-22,06:00,36,127,21:00-21:10,735.983265,735.983265,0.0,2025-12-21
2025-12-22,06:00,36,128,21:10-21:20,720.1822650000003,720.1822650000003,0.0,2025-12-21
2025-12-22,06:00,36,129,21:20-21:30,736.674,736.674,0.0,2025-12-21
2025-12-22,06:00,36,130,21:30-21:40,759.1606849999998,759.1606849999998,0.0,2025-12-21
2025-12-22,06:00,36,131,21:40-21:50,694.0651033333334,694.0651033333334,0.0,2025-12-21
2025-12-22,06:00,36,132,21:50-22:00,1400.2023333333332,1400.2023333333332,0.0,2025-12-21
2025-12-22,06:00,36,133,22:00-22:10,1389.8045349999998,1389.8045349999998,0.0,2025-12-21
2025-12-22,06:00,36,134,22:10-22:20,576.0592383333333,576.0592383333333,0.0,2025-12-21
2025-12-22,06:00,36,135,22:20-22:30,1403.8201666666664,1403.8201666666664,0.0,2025-12-21
2025-12-22,06:00,36,136,22:30-22:40,1406.441445,1406.441445,0.0,2025-12-21
2025-12-22,06:00,36,137,22:40-22:50,1418.8992383333334,1418.8992383333334,0.0,2025-12-21
2025-12-22,06:00,36,138,22:50-23:00,1428.4764999999998,1428.4764999999998,0.0,2025-12-21
2025-12-22,06:00,36,139,23:00-23:10,1263.6695049999998,1263.6695049999998,0.0,2025-12-21
2025-12-22,06:00,36,140,23:10-23:20,1429.9597649999998,1429.9597649999998,0.0,2025-12-21
2025-12-22,06:00,36,141,23:20-23:30,1429.7528333333335,1429.7528333333335,0.0,2025-12-21
2025-12-22,06:00,36,142,23:30-23:40,1448.3472333333334,1448.3472333333334,0.0,2025-12-21
2025-12-22,06:00,36,143,23:40-23:50,608.3194216666667,608.3194216666667,0.0,2025-12-21
2025-12-22,06:00,36,144,23:50-24:00,601.9543333333332,601.9543333333332,0.0,2025-12-21
2025-12-22,12:00,72,73,12:00-12:10,894.1053172222221,894.1053172222221,0.0,2025-12-21
2025-12-22,12:00,72,74,12:10-12:20,914.9521927777774,914.9521927777774,0.0,2025-12-21
2025-12-22,12:00,72,75,12:20-12:30,937.6927250000001,937.6927250000001,0.0,2025-12-21
2025-12-22,12:00,72,76,12:30-12:40,969.2234044444443,969.2234044444443,0.0,2025-12-21
2025-12-22,12:00,72,77,12:40-12:50,989.294141111111,989.294141111111,0.0,2025-12-21
2025-12-22,12:00,72,78,12:50-13:00,198.62141666666653,198.62141666666653,0.0,2025-12-21
2025-12-22,12:00,72,79,13:00-13:10,204.47095388888897,204.47095388888897,0.0,2025-12-21
2025-12-22,12:00,72,80,13:10-13:20,225.90361722222224,225.90361722222224,0.0,2025-12-21
2025-12-22,12:00,72,81,13:20-13:30,269.32090833333314,269.32090833333314,0.0,2025-12-21
2025-12-22,12:00,72,82,13:30-13:40,305.97151500000035,305.97151500000035,0.0,2025-12-21
2025-12-22,12:00,72,83,13:40-13:50,331.96374666666685,331.96374666666685,0.0,2025-12-21
2025-12-22,12:00,72,84,13:50-14:00,0.0,0.0,0.0,2025-12-21
2025-12-22,12:00,72,85,14:00-14:10,0.0,0.0,0.0,2025-12-21
2025-12-22,12:00,72,86,14:10-14:20,0.0,0.0,0.0,2025-12-21
2025-12-22,12:00,72,87,14:20-14:30,0.0,0.0,0.0,2025-12-21
2025-12-22,12:00,72,88,14:30-14:40,0.0,0.0,0.0,2025-12-21
2025-12-22,12:00,72,89,14:40-14:50,0.0,0.0,0.0,2025-12-21
2025-12-22,12:00,72,90,14:50-15:00,1417.6228500000002,1417.6228500000002,0.0,2025-12-21
2025-12-22,12:00,72,91,15:00-15:10,1457.273872222222,1457.273872222222,0.0,2025-12-21
2025-12-22,12:00,72,92,15:10-15:20,1507.319307222222,1507.319307222222,0.0,2025-12-21
2025-12-22,12:00,72,93,15:20-15:30,1552.1040666666663,1552.1040666666663,0.0,2025-12-21
2025-12-22,12:00,72,94,15:30-15:40,1377.041355576133,1377.041355576133,0.0,2025-12-21
2025-12-22,12:00,72,95,15:40-15:50,790.0001755555558,790.0001755555558,0.0,2025-12-21
2025-12-22,12:00,72,96,15:50-16:00,854.7151333333333,854.7151333333333,0.0,2025-12-21
2025-12-22,12:00,72,97,16:00-16:10,884.5531016666664,884.5531016666664,0.0,2025-12-21
2025-12-22,12:00,72,98,16:10-16:20,917.4258688888889,917.4258688888889,0.0,2025-12-21
2025-12-22,12:00,72,99,16:20-16:30,941.9238666666666,941.9238666666666,0.0,2025-12-21
2025-12-22,12:00,72,100,16:30-16:40,994.989048333333,994.989048333333,0.0,2025-12-21
2025-12-22,12:00,72,101,16:40-16:50,1031.143702777778,1031.143702777778,0.0,2025-12-21
2025-12-22,12:00,72,102,16:50-17:00,1044.7536333333333,1044.7536333333333,0.0,2025-12-21
2025-12-22,12:00,72,103,17:00-17:10,1067.6709055555555,1067.6709055555555,0.0,2025-12-21
2025-12-22,12:00,72,104,17:10-17:20,1068.0885466666666,1068.0885466666666,0.0,2025-12-21
2025-12-22,12:00,72,105,17:20-17:30,1067.83515,1067.83515,0.0,2025-12-21
2025-12-22,12:00,72,106,17:30-17:40,1091.2764183333336,1091.2764183333336,0.0,2025-12-21
