date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh,net_adjustment_cost_yuan,gross_adjustment_fee_yuan,settlement_kind,downward_component_yuan
2025-10-31,2025-10-30,2025-09-05,2025-10-30,6319.130616825713,6515.90127087037,34810.57339900023,34810.57339900023,0.0,0.0,213.20649166666547,18368.34040885902,0.0,0.0,18368.340408859025,1041.3678537366611,19409.708262595686,17276.602823424102,13816.954698333335,7659.839698909469,0.0,0.0,refund,0.0
2025-11-01,2025-10-31,2025-09-06,2025-10-31,6515.90127087037,8488.155014839505,35965.269322990396,35965.269322990396,0.0,0.0,0.0,18517.860571707053,0.0,0.0,18517.860571707057,0.0,18517.860571707057,19334.544065315495,13885.952323333335,7972.639147674903,0.0,0.0,refund,0.0
2025-11-02,2025-11-01,2025-09-07,2025-11-01,8488.155014839505,8572.461023074076,75788.48242820817,75788.48242820817,0.0,0.0,363.9605063333327,47014.77335431117,0.0,0.0,47014.77335431117,2473.1540867929957,49487.92744110416,23178.376862956102,18698.609851583333,2876.2919898353966,0.0,0.0,refund,0.0
2025-11-03,2025-11-02,2025-09-08,2025-11-02,8572.461023074076,8521.630245623452,80786.43220199588,80786.43220199588,0.0,0.0,0.0,49988.13800671192,0.0,0.0,49988.13800671192,0.0,49988.13800671192,20360.454664286684,16537.715977777778,7458.763232153637,0.0,0.0,refund,0.0
2025-11-04,2025-11-03,2025-09-09,2025-11-03,8521.630245623452,8584.508968851853,74943.44826323731,74943.44826323731,0.0,0.0,655.0677131166622,46266.78672881656,0.0,0.0,46266.78672881655,4323.294746651169,50590.08147546772,21197.519534993145,17113.39997243889,3934.3243804663884,0.0,0.0,refund,0.0
2025-11-05,2025-11-04,2025-09-10,2025-11-04,8584.508968851853,8611.93604735185,83190.38505788065,83190.38505788065,0.0,0.0,0.0,51837.5620585846,0.0,0.0,51837.5620585846,0.0,51837.5620585846,21289.063867743484,17219.457362222223,9442.758485692731,0.0,0.0,refund,0.0
2025-11-06,2025-11-05,2025-09-11,2025-11-05,8611.93604735185,6755.143435543209,75939.1510045336,75939.1510045336,0.0,0.0,211.38324789444448,47393.79140415604,0.0,0.0,47393.79140415605,1139.7945076674775,48533.585911823524,20851.007091673528,18560.429094883333,2490.371705637857,0.0,0.0,refund,0.0
2025-11-07,2025-11-06,2025-09-12,2025-11-06,6755.143435543209,6957.715904969136,34939.07679395062,34939.07679395062,0.0,0.0,299.1050046277777,18069.08177872569,0.0,0.0,18069.08177872569,1828.428893289605,19897.510672015294,18414.383729176956,14733.335598150003,8238.671884218109,0.0,0.0,refund,0.0
2025-11-08,2025-11-07,2025-09-13,2025-11-07,6957.715904969136,8676.390319098766,36940.296514691356,36940.296514691356,0.0,0.0,0.0,19069.00965943648,0.0,0.0,19069.00965943648,0.0,19069.00965943648,19284.81948414952,14073.896809444446,7938.166739986282,0.0,0.0,refund,0.0
2025-11-09,2025-11-08,2025-09-14,2025-11-08,8676.390319098766,8577.335033314814,80347.92461917008,80347.92461917008,0.0,0.0,205.08506421111122,50132.767997157134,0.0,0.0,50132.767997157134,1259.1609220592115,51391.92891921635,21619.12407369684,17600.640256900002,5187.708683251031,0.0,0.0,refund,0.0
2025-11-10,2025-11-09,2025-09-15,2025-11-09,8577.335033314814,8618.458659,81397.98411883568,81397.98411883568,0.0,0.0,175.30104229999534,50884.46492612726,0.0,0.0,50884.46492612726,1029.934493886901,51914.39942001416,23057.844882325095,18639.84309156667,3296.8402703772354,0.0,0.0,refund,0.0
2025-11-11,2025-11-10,2025-09-16,2025-11-10,8618.458659,8523.565193574077,83445.70666759946,83445.70666759946,0.0,0.0,0.0,52518.332180758975,0.0,0.0,52518.332180758975,0.0,52518.332180758975,20121.340657757202,16383.690051666666,8149.036394842251,0.0,0.0,refund,0.0
2025-11-12,2025-11-11,2025-09-17,2025-11-11,8523.565193574077,8642.38143212963,80151.69959098504,80151.69959098504,0.0,0.0,65.17544166666539,49989.69829009272,0.0,0.0,49989.69829009272,454.6638810666578,50444.36217115937,22461.3831278738,18086.78571887778,4886.289873655687,0.0,0.0,refund,0.0
2025-11-13,2025-11-12,2025-09-18,2025-11-12,8642.38143212963,7541.146851141977,76259.43838360082,76259.43838360082,0.0,0.0,1752.1427321666617,47939.73702735132,0.0,0.0,47939.737027351315,11970.073257649967,59909.81028500129,18736.70639224966,16167.843300611115,3046.8467074622768,0.0,0.0,refund,0.0
2025-11-14,2025-11-13,2025-09-19,2025-11-13,7541.146851141977,7680.792802833337,35776.08186764746,35776.08186764746,0.0,0.0,0.0,19030.188031044905,0.0,0.0,19030.188031044905,0.0,19030.188031044905,17672.01570421124,14188.651363888888,4694.262227325107,0.0,0.0,refund,0.0
2025-11-15,2025-11-14,2025-09-20,2025-11-14,7680.792802833337,8672.274581580246,40821.26888727709,40821.26888727709,0.0,0.0,0.0,21200.96819321588,0.0,0.0,21200.96819321588,0.0,21200.96819321588,19174.384578580248,14638.917907777777,8073.915299807956,0.0,0.0,refund,0.0
2025-11-16,2025-11-15,2025-09-21,2025-11-15,8672.274581580246,8567.035183203703,80453.53574604972,80453.53574604972,0.0,0.0,211.32413024444418,50369.65725789274,0.0,0.0,50369.65725789274,1464.0410120152426,51833.698269907974,23000.963420534972,18725.495829172218,1954.847901598084,0.0,0.0,refund,0.0
2025-11-17,2025-11-16,2025-09-22,2025-11-16,8567.035183203703,8700.123323092592,77720.85615897804,77720.85615897804,0.0,0.0,196.69530776666397,48717.41332892644,0.0,0.0,48717.413328926435,1368.6877456485813,50086.10107457502,22874.57349838135,18408.625207788893,755.8488428189247,0.0,0.0,refund,0.0
2025-11-18,2025-11-17,2025-09-23,2025-11-17,8700.123323092592,8724.261002925925,81556.58645995919,81556.58645995919,0.0,0.0,0.0,51064.70386510397,0.0,0.0,51064.70386510396,0.0,51064.70386510396,23754.807653827163,19219.67028775,2130.897260548694,0.0,0.0,refund,0.0
2025-11-19,2025-11-18,2025-09-24,2025-11-18,8724.261002925925,8534.383296018517,80731.2372111594,80731.2372111594,0.0,0.0,48.19804833333192,50563.52497337759,0.0,0.0,50563.52497337759,221.13354390332674,50784.65851728092,24101.681096001368,19693.251623977776,1002.6941874691346,0.0,0.0,refund,0.0
2025-11-20,2025-11-19,2025-09-25,2025-11-19,8534.383296018517,7984.9892543580245,79870.79128996661,79870.79128996661,0.0,0.0,516.689212722219,50073.86937944091,0.0,0.0,50073.869379440905,3481.2263142901993,53555.095693731106,22482.57637234569,18705.341499094447,1817.1695961042433,0.0,0.0,refund,0.0
2025-11-21,2025-11-20,2025-09-26,2025-11-20,7984.9892543580245,8318.435702438272,36778.45377534979,36778.45377534979,0.0,0.0,0.0,19537.37012088312,0.0,0.0,19537.370120883115,0.0,19537.370120883115,18363.110737235933,14574.017893888888,4124.976865336083,0.0,0.0,refund,0.0
2025-11-22,2025-11-21,2025-09-27,2025-11-21,8318.435702438272,8725.42025808025,42296.572620733874,42296.572620733874,0.0,0.0,0.0,21887.182520947776,0.0,0.0,21887.182520947776,0.0,21887.182520947776,18924.667306680385,14962.694418333333,8114.770249053488,0.0,0.0,refund,0.0
2025-11-23,2025-11-22,2025-09-28,2025-11-22,8725.42025808025,8747.748742111115,81320.87455233862,81320.87455233862,0.0,0.0,0.0,51141.302975360064,0.0,0.0,51141.302975360064,0.0,51141.302975360064,23528.74876115226,19038.190860905554,1598.2203687585738,0.0,0.0,refund,0.0
2025-11-24,2025-11-23,2025-09-29,2025-11-23,8747.748742111115,8510.074489574074,80126.79360790987,80126.79360790987,0.0,0.0,57.02757722221918,50314.17514358612,0.0,0.0,50314.175143586115,328.93055512220144,50643.105698708314,22677.966404272964,18583.05961474445,1926.970695603572,0.0,0.0,refund,0.0
2025-11-25,2025-11-24,2025-09-30,2025-11-24,8510.074489574074,8719.085431907408,91904.18282631689,91904.18282631689,0.0,0.0,0.0,58580.31074329322,0.0,0.0,58580.31074329323,0.0,58580.31074329323,21500.59536253772,17227.372395555554,11462.299392668043,0.0,0.0,refund,0.0
2025-11-26,2025-11-25,2025-10-01,2025-11-25,8719.085431907408,8850.326129074077,86717.13759621399,86717.13759621399,0.0,0.0,15.604814999999917,54614.07471772703,0.0,0.0,54614.07471772704,73.0929534599996,54687.16767118704,23643.746065438947,19033.317685555554,5364.647147997264,0.0,0.0,refund,0.0
2025-11-27,2025-11-26,2025-10-02,2025-11-26,8850.326129074077,8322.464724962963,83366.50045794924,83366.50045794924,0.0,0.0,0.0,52755.64307871711,0.0,0.0,52755.643078717105,0.0,52755.643078717105,22244.34848377228,18492.997535555554,3834.2567763991833,0.0,0.0,refund,0.0
2025-11-28,2025-11-27,2025-10-03,2025-11-27,8322.464724962963,8166.547541679013,37759.90574728395,37759.90574728395,0.0,0.0,0.0,20026.87075272376,0.0,0.0,20026.87075272376,0.0,20026.87075272376,18742.09102817558,15321.419197777777,3417.995366886153,0.0,0.0,refund,0.0
2025-11-29,2025-11-28,2025-10-04,2025-11-28,8166.547541679013,8802.010128123457,49472.79164514403,49472.79164514403,0.0,0.0,0.0,25612.79330452396,0.0,0.0,25612.79330452396,0.0,25612.79330452396,18796.691473278457,14653.403765555555,10400.053837421132,0.0,0.0,refund,0.0
2025-11-30,2025-11-29,2025-10-05,2025-11-29,8802.010128123457,8701.415692888893,87507.67945479424,87507.67945479424,0.0,0.0,0.0,55202.31049944666,0.0,0.0,55202.31049944666,0.0,55202.31049944666,24374.785172784636,19834.110981666665,2722.1771470096082,0.0,0.0,refund,0.0
2025-12-01,2025-11-30,2025-10-06,2025-11-30,8701.415692888893,8613.659600851848,91051.29697449245,91051.29697449245,0.0,0.0,2628.680089955559,58311.11981116138,0.0,0.0,58311.11981116138,12816.967204977991,71128.08701613937,24587.876351152256,19995.16032726666,2788.3333072290784,0.0,0.0,refund,0.0
2025-12-02,2025-12-01,2025-10-07,2025-12-01,8613.659600851848,8522.976644685183,94157.28421590535,94157.28421590535,0.0,0.0,3054.7416206444423,60047.31805163312,0.0,0.0,60047.31805163311,15176.754413859297,75224.07246549241,24716.291238580252,20101.8105638,3959.735211769547,0.0,0.0,refund,0.0
2025-12-03,2025-12-02,2025-10-08,2025-12-02,8522.976644685183,8470.523988611114,84518.88055698217,84518.88055698217,0.0,0.0,6771.5130055555655,53448.45910469693,0.0,0.0,53448.45910469693,39944.33045657471,93392.78956127164,21686.94326142661,17613.631432222213,54.33316666666656,0.0,0.0,refund,0.0
2025-12-04,2025-12-03,2025-10-09,2025-12-03,8470.523988611114,8562.903588,92296.07260820987,92296.07260820987,0.0,0.0,3614.2655625166703,59228.54008353397,0.0,0.0,59228.54008353396,17637.69134628377,76866.23142981772,24544.440361783258,19797.855053594445,4392.544112537725,0.0,0.0,refund,0.0
2025-12-05,2025-12-04,2025-10-10,2025-12-04,8562.903588,8432.098493962963,44169.678750809326,44169.678750809326,0.0,0.0,1150.8333181888868,23162.302444208195,0.0,0.0,23162.302444208195,6157.501846501492,29319.80429070969,21022.21636414266,17145.71983958889,132.3878611111113,0.0,0.0,refund,0.0
2025-12-06,2025-12-05,2025-10-11,2025-12-05,8432.098493962963,8584.018801055558,47469.10310002744,47469.10310002744,0.0,0.0,1311.9721136166647,24849.134397403523,0.0,0.0,24849.134397403523,6804.633201458756,31653.76759886228,21470.78229696845,17254.605384161114,900.2674841700981,0.0,0.0,refund,0.0
2025-12-07,2025-12-06,2025-10-12,2025-12-06,8584.018801055558,8601.841109333332,95454.77702049381,95454.77702049381,0.0,0.0,1419.0595701055527,61211.255865549945,0.0,0.0,61211.255865549945,7226.818801074566,68438.07466662451,25002.48999329218,20235.976817116665,4454.642164423865,0.0,0.0,refund,0.0
2025-12-08,2025-12-07,2025-10-13,2025-12-07,8601.841109333332,8844.187595592595,97945.66716476681,97945.66716476681,0.0,0.0,7.200816666666469,62843.610329743184,0.0,0.0,62843.610329743184,41.82594360833218,62885.436273351515,24579.25864934156,19691.087668333334,5217.485883758578,0.0,0.0,refund,0.0
2025-12-09,2025-12-08,2025-10-14,2025-12-08,8844.187595592595,8743.780742148148,96856.58197820302,96856.58197820302,0.0,0.0,60.411570555555386,62209.59811471624,0.0,0.0,62209.59811471624,351.75537810027674,62561.35349281652,24861.408531152258,20228.107078333327,4895.237829272981,0.0,0.0,refund,0.0
2025-12-10,2025-12-09,2025-10-15,2025-12-09,8743.780742148148,8789.725194074077,93004.08346168039,93004.08346168039,0.0,0.0,1006.3676226666644,59378.00626634781,0.0,0.0,59378.00626634782,4782.631780873989,64160.6380472218,25297.17531572016,20449.361999,775.0193009602218,0.0,0.0,refund,0.0
2025-12-11,2025-12-10,2025-10-16,2025-12-10,8789.725194074077,8862.421246000005,96576.27672989026,96576.27672989026,0.0,0.0,0.0,61906.681986803196,0.0,0.0,61906.681986803196,0.0,61906.681986803196,23953.871277860067,19337.209288333335,5998.360040363522,0.0,0.0,refund,0.0
2025-12-12,2025-12-11,2025-10-17,2025-12-11,8862.421246000005,8851.220743481255,49216.09035473937,49216.09035473937,0.0,0.0,0.0,25602.204915040238,0.0,0.0,25602.204915040234,0.0,25602.204915040234,21477.75393915637,17407.061142983537,1430.9840752331997,0.0,0.0,refund,0.0
2025-12-13,2025-12-12,2025-10-18,2025-12-12,8851.220743481255,8995.80852640123,50461.593014465274,50461.593014465274,0.0,0.0,0.0,26383.422849870512,0.0,0.0,26383.422849870516,0.0,26383.422849870516,20557.367880885027,16521.33897888889,2627.030729135805,0.0,0.0,refund,0.0
2025-12-14,2025-12-13,2025-10-19,2025-12-13,8995.80852640123,8656.37388312963,92092.17892879288,92092.17892879288,0.0,0.0,1496.0959134777772,58809.61991004976,0.0,0.0,58809.61991004977,8140.059085167445,66949.67899521721,24713.453224718796,20323.388290966668,419.4881085185181,0.0,0.0,refund,0.0
2025-12-15,2025-12-14,2025-10-20,2025-12-14,8656.37388312963,8819.032761,94488.01296355967,94488.01296355967,0.0,0.0,946.1106002333355,60282.00863052541,0.0,0.0,60282.00863052541,5345.225358902189,65627.2339894276,24699.003700775032,19859.800007544443,1125.3619038957513,0.0,0.0,refund,0.0
2025-12-16,2025-12-15,2025-10-21,2025-12-15,8819.032761,8905.055152537041,99665.39965833334,99665.39965833334,0.0,0.0,0.0,64544.929617601,0.0,0.0,64544.929617601,0.0,64544.929617601,23490.58683284637,18949.95518222222,5706.676674375854,0.0,0.0,refund,0.0
2025-12-17,2025-12-16,2025-10-22,2025-12-16,8905.055152537041,8950.443271962966,100018.64641469136,100018.64641469136,0.0,0.0,0.0,64290.26388743271,0.0,0.0,64290.26388743272,0.0,64290.26388743272,23261.584581255138,18801.034203333333,7366.248970102886,0.0,0.0,refund,0.0
2025-12-18,2025-12-17,2025-10-23,2025-12-17,8950.443271962966,8970.934866685186,95288.61554261316,95288.61554261316,0.0,0.0,0.0,61492.00503857323,0.0,0.0,61492.00503857324,0.0,61492.00503857324,24325.110245850476,19684.896863888887,3282.1351939849073,0.0,0.0,refund,0.0
2025-12-19,2025-12-18,2025-10-24,2025-12-18,8970.934866685186,8857.082199734567,49221.156143971195,49221.156143971195,0.0,0.0,0.0,26114.058549939604,0.0,0.0,26114.058549939604,0.0,26114.058549939604,20010.677922181065,16311.11651722222,2613.2034390123476,0.0,0.0,refund,0.0
2025-12-20,2025-12-19,2025-10-25,2025-12-19,8857.082199734567,9068.077819641976,52477.599706488334,52477.599706488334,0.0,0.0,0.0,27873.87300104405,0.0,0.0,27873.873001044045,0.0,27873.873001044045,20133.38902760631,16118.149054444448,5606.007483326468,0.0,0.0,refund,0.0
2025-12-21,2025-12-20,2025-10-26,2025-12-20,9068.077819641976,8990.216271462965,98419.91073673526,98419.91073673526,0.0,0.0,1.6522333333332426,63319.73042857223,0.0,0.0,63319.730428572235,9.596997316666139,63329.3274258889,23891.883565123455,19422.501081111106,4914.39861938958,0.0,0.0,refund,0.0
2025-12-22,2025-12-21,2025-10-27,2025-12-21,8990.216271462965,8734.543593648146,97799.13616839505,97799.13616839505,0.0,0.0,0.0,63078.45778572137,0.0,0.0,63078.45778572137,0.0,63078.45778572137,23757.297693374483,19473.516541666668,4577.927933353908,0.0,0.0,refund,0.0
2025-12-23,2025-12-22,2025-10-28,2025-12-22,8734.543593648146,9112.836182685185,100665.74693397118,100665.74693397118,0.0,0.0,0.0,64886.442680015476,0.0,0.0,64886.44268001548,0.0,64886.44268001548,23244.254787544574,18487.383047777777,8650.782660871057,0.0,0.0,refund,0.0
2025-12-24,2025-12-23,2025-10-29,2025-12-23,9112.836182685185,8835.556066388888,98763.83112312757,98763.83112312757,0.0,0.0,0.0,63872.434532606036,0.0,0.0,63872.434532606036,0.0,63872.434532606036,23172.644903703702,19019.394476666665,6756.021379423867,0.0,0.0,refund,0.0
2025-12-25,2025-12-24,2025-10-30,2025-12-24,8835.556066388888,8868.486701333335,95566.70325389574,95566.70325389574,0.0,0.0,0.0,61186.53999550127,0.0,0.0,61186.53999550127,0.0,61186.53999550127,24144.88661701647,19527.72058833333,3137.0886918792803,0.0,0.0,refund,0.0
2025-12-26,2025-12-25,2025-10-31,2025-12-25,8868.486701333335,9420.259724802469,51174.64529505487,51174.64529505487,0.0,0.0,0.0,27044.059763823265,0.0,0.0,27044.059763823265,0.0,27044.059763823265,20572.332840205767,16166.993879444448,3761.6839009602145,0.0,0.0,refund,0.0
2025-12-27,2025-12-26,2025-11-01,2025-12-26,9420.259724802469,9179.313879432102,52467.35375524355,52467.35375524355,0.0,0.0,0.0,27651.07031134757,0.0,0.0,27651.070311347572,0.0,27651.070311347572,19648.140818786014,16131.845324049998,5612.249193840872,0.0,0.0,refund,0.0
2025-12-28,2025-12-27,2025-11-02,2025-12-27,9179.313879432102,9217.065375648146,98103.26270141288,98103.26270141288,0.0,0.0,0.0,63280.20521198919,0.0,0.0,63280.20521198918,0.0,63280.20521198918,22850.411285233182,18474.856794444444,6918.453460624149,0.0,0.0,refund,0.0
2025-12-29,2025-12-28,2025-11-03,2025-12-28,9217.065375648146,8931.852020425924,97559.67761893003,97559.67761893003,0.0,0.0,0.0,62400.11127960765,0.0,0.0,62400.11127960765,0.0,62400.11127960765,23338.837139602198,19161.150102777778,5858.22431543895,0.0,0.0,refund,0.0
2025-12-30,2025-12-29,2025-11-04,2025-12-29,8931.852020425924,9069.18401992593,98903.03965265432,98903.03965265432,0.0,0.0,0.0,63591.523373056,0.0,0.0,63591.523373056,0.0,63591.523373056,23525.819740871062,18932.315190555553,8085.132502338816,0.0,0.0,refund,0.0
2025-12-31,2025-12-30,2025-11-05,2025-12-30,9069.18401992593,8687.221395111112,100474.64041964334,100474.64041964334,0.0,0.0,0.0,64522.893918027694,0.0,0.0,64522.893918027694,0.0,64522.893918027694,23160.619320850477,19103.86801222222,7771.466177681752,0.0,0.0,refund,0.0
